wave,title,category_hint,file_type,size_mb,candidate_path
wave1_balanced,[교육부] 진로연계교육 설계를 위한 디딤돌안내서 (고등학교),정책_공문,pdf,6.69,/Volumes/Untitled/업로드 후보_v2/기타/[교육부]_진로연계교육_설계를_위한_디딤돌안내서_(고등학교).pdf
wave1_balanced,2025 찾아가는 학부모 고입진로설명회 자료집(게시용),상담_학부모,pdf,7.24,/Volumes/Untitled/업로드 후보_v2/기타/2025_찾아가는_학부모_고입진로설명회_자료집(게시용).pdf
wave1_balanced,면접특강 by 상근쌤,상담_학부모,pdf,7.47,/Volumes/Untitled/업로드 후보_v2/기타/면접특강_by_상근쌤.pdf
wave1_balanced,학부모연수 2교시 김재선 학생성공시대를 실현하는 학생 선택 교육과정의 이해와 실제,상담_학부모,pdf,8.55,/Volumes/Untitled/업로드 후보_v2/기타/학부모연수_2교시_김재선_학생성공시대를_실현하는_학생_선택_교육과정의_이해와_실제.pdf
wave1_balanced,NEW 태재대학교 2026입학설명회 20251201,상담_학부모,pdf,12.19,/Volumes/Untitled/업로드 후보_v2/기타/NEW_태재대학교_2026입학설명회_20251201.pdf
wave1_balanced,초등학교 학부모 수학 가이드북(1학년2학기) (2),상담_학부모,pdf,19.74,/Volumes/Untitled/업로드 후보_v2/기타/초등학교_학부모_수학_가이드북(1학년2학기)_(2).pdf
wave1_balanced,초등학교 학부모 수학 가이드북(3학년2학기) (2),상담_학부모,pdf,20.35,/Volumes/Untitled/업로드 후보_v2/기타/초등학교_학부모_수학_가이드북(3학년2학기)_(2).pdf
wave1_balanced,초등학교 학부모 수학 가이드북(2학년2학기) (2),상담_학부모,pdf,20.41,/Volumes/Untitled/업로드 후보_v2/기타/초등학교_학부모_수학_가이드북(2학년2학기)_(2).pdf
wave1_balanced,초등학교 학부모 수학 가이드북(3학년1학기) (2),상담_학부모,pdf,20.64,/Volumes/Untitled/업로드 후보_v2/기타/초등학교_학부모_수학_가이드북(3학년1학기)_(2).pdf
wave1_balanced,초등학교 학부모 수학 가이드북(2학년1학기) (2),상담_학부모,pdf,21.03,/Volumes/Untitled/업로드 후보_v2/기타/초등학교_학부모_수학_가이드북(2학년1학기)_(2).pdf
wave1_balanced,2026자연계열 자연계열 제시문 면접준비,상담_학부모,pdf,23.93,/Volumes/Untitled/업로드 후보_v2/기타/2026자연계열_자연계열_제시문_면접준비.pdf
wave1_balanced,워크북 시즌5,수업_교재,pdf,5.86,/Volumes/Untitled/업로드 후보_v2/기타/워크북_시즌5.pdf
wave1_balanced,57번 샘플 공통수학1 중간 서술형 교재 '주도권',수업_교재,pdf,7.12,/Volumes/Untitled/업로드 후보_v2/기타/57번_샘플_공통수학1_중간_서술형_교재_'주도권'.pdf
wave1_balanced,(250422)2025. 학교생활기록부 기재 역량강화 연수 강의원고(중마고 박서영),수업_교재,pdf,7.42,/Volumes/Untitled/업로드 후보_v2/기타/(250422)2025._학교생활기록부_기재_역량강화_연수_강의원고(중마고_박서영).pdf
wave1_balanced,교과서를 활용한 탐구활동,수업_교재,pdf,7.58,/Volumes/Untitled/업로드 후보_v2/기타/교과서를_활용한_탐구활동.pdf
wave1_balanced,깊이있는 수업 소식 다함께 나누다(vol 3) 10월호,수업_교재,pdf,8.50,/Volumes/Untitled/업로드 후보_v2/기타/깊이있는_수업_소식_다함께_나누다(vol_3)_10월호.pdf
wave1_balanced,기계공학과 지망생을 위한 학년별 과목 선택 완벽 가이드 NotebookLM Slide,수업_교재,pdf,9.87,/Volumes/Untitled/업로드 후보_v2/기타/기계공학과_지망생을_위한_학년별_과목_선택_완벽_가이드_NotebookLM_Slide.pdf
wave1_balanced,2025 중등 교과별 논술형 평가 문항(국어),수업_교재,pdf,10.32,/Volumes/Untitled/업로드 후보_v2/기타/2025_중등_교과별_논술형_평가_문항(국어).pdf
wave1_balanced,2025 중등 교과별 논술형 평가 문항(영어),수업_교재,pdf,10.58,/Volumes/Untitled/업로드 후보_v2/기타/2025_중등_교과별_논술형_평가_문항(영어).pdf
wave1_balanced,[2026학년도][인피니트수학연구소][대학수학능력시험 분석지],데이터_분석,pdf,6.20,/Volumes/Untitled/업로드 후보_v2/기타/[2026학년도][인피니트수학연구소][대학수학능력시험_분석지].pdf
wave1_balanced,[자료 1]2025년 연간 도서판매 동향 및 베스트셀러 분석,데이터_분석,pdf,6.68,/Volumes/Untitled/업로드 후보_v2/기타/[자료_1]2025년_연간_도서판매_동향_및_베스트셀러_분석.pdf
wave1_balanced,3 v0721 바이오리포트 빅데이터 최종,데이터_분석,pdf,7.74,/Volumes/Untitled/업로드 후보_v2/기타/3_v0721_바이오리포트_빅데이터_최종.pdf
wave1_balanced,펜을 만드는 학원 0215 2024,학원운영,docx,6.00,/Volumes/Untitled/업로드 후보_v2/기타/펜을_만드는_학원_0215_2024.docx
wave1_balanced,AI튜터 학원매뉴얼,학원운영,pdf,14.64,/Volumes/Untitled/업로드 후보_v2/기타/AI튜터_학원매뉴얼.pdf
